,Serial_Number,Restaurant_Name,Location_Name,Category_Name,Address,City,Current_Demerits,Current_Grade,Date_Current,Inspection_Date,Inspection_Type,Inspection_Demerits,Inspection_Grade,Inspection_Result,Violations,Location_1,ObjectId,Latitude,Longitude,latitude,longitude
83,DAB0EWKQP,"Derfelt, Herbert Elem School Kitchen","Derfelt, Herbert Elementary School",Elementary School Kitchen,1900 S Lisa Ln,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1504347,115.2767199)",315670,0.0,0.0,36.15043,115.27672
84,DATIRFW3U,MB SEABREEZE CAFE SERVICE STATIONS,MANDALAY BAY HOTEL & CASINO,Bar / Tavern,3950 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0937511,115.1770119)",315671,0.0,0.0,36.09375,115.17701
85,DA7I1XNYI,Dotty's #5 Tavern,Dotty's #5,Bar / Tavern,2823 N Green Valley Pkwy,Henderson,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.072178,115.082555)",315672,0.0,0.0,36.07218,115.08255
86,DATHOUH0A,Timbers V Bar,Timber's Bar & Grill,Bar / Tavern,1450 W Horizon Ridge Pkwy,Henderson,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.020258,115.051415)",315673,0.0,0.0,36.02026,115.05142
87,DAX60BJQY,PETRO IRON SKILLET BUFFET,Petro Stopping Center,Buffet,6595 N Hollywood Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2796304,115.0260778)",315674,0.0,0.0,36.27963,115.02608
88,DA0VPD1BZ,Petro Stopping Center Kitchen,Petro Stopping Center,Special Kitchen,6595 N Hollywood Blvd,Las Vegas,3,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Re-inspection,3,A,'A' Grade,2956.0,"(36.2796304,115.0260778)",315680,0.0,0.0,36.27963,115.02608
89,DA9GCCNHN,TRUMP TOWER LOBBY PUSF,TRUMP INTL HOTEL & TOWER,Portable Unit,2000 N Fashion Show Dr,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.129558,115.172623)",315684,0.0,0.0,36.12956,115.17262
90,DA06HL0DM,Crazy Pita,Crazy Pita,Restaurant,2225 Village Walk Dr 175,Henderson,3,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Re-inspection,3,A,'A' Grade,211.0,"(36.021565,115.085594)",315685,0.0,0.0,36.02157,115.08559
91,DAIBZYVCR,MB SEABREEZE CAFE PANTRY,MANDALAY BAY HOTEL & CASINO,Special Kitchen,3950 S Las Vegas Blvd,Las Vegas,5,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,206.0,"(36.0937511,115.1770119)",315686,0.0,0.0,36.09375,115.17701
92,DANPZ7JEE,MBAY FOOD COURT BONANNOS PIZZA,BONANNO FOOD COURT @ MANDALAY BAY,Restaurant,3950 S LAS VEGAS Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0908025,115.1727807)",315689,0.0,0.0,36.0908,115.17278
93,DAIDICCZ2,WP TRATTORIA DEL LUPO,WP TRATTORIA DEL LUPO @ MANDALAY BAY,Restaurant,3950 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.0937511,115.1770119)",315690,0.0,0.0,36.09375,115.17701
94,DAT3QCIGQ,Petro Stopping Center Restaurant,Petro Stopping Center,Restaurant,6595 N Hollywood Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2796304,115.0260778)",315691,0.0,0.0,36.27963,115.02608
95,DASO46FA5,Dotty's #5,Dotty's #5,Restaurant,2823 N Green Valley Pkwy,Henderson,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.072178,115.082555)",315693,0.0,0.0,36.07218,115.08255
96,DAFAD6CTW,CNL TRADING @ ABS0093,CNL TRADING @ ABS0093,Snack Bar,1008 NEVADA Hwy,Boulder City,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(35.9761519,114.845164)",315695,0.0,0.0,35.97615,114.84516
97,DADESLBJP,BURNT OFFERINGS,BURNT OFFERINGS,Restaurant,3909 W SAHARA &10,Las Vegas,10,A,2020-01-23T00:00:00.000Z,2019-10-04T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.14402,115.19362)",315698,0.0,0.0,36.14402,115.19362
98,DASSEBNCJ,DOTTY'S #108 BAR,DOTTY'S #108,Bar / Tavern,1690 N DECATUR,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2789194,115.2066642)",315699,0.0,0.0,36.27892,115.20666
99,DAYALRYAZ,TROPICANA SAVOR THE BUFFET,TROPICANA LAS VEGAS HOTEL & CASINO,Buffet,3801 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0990448,115.1704519)",315700,0.0,0.0,36.09904,115.17045
100,DAFBZRGWY,C & D ICE CREAM,C & D ICE CREAM,Food Trucks / Mobile Vendor,124 JACARANDA Wy,Mesquite,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.80185,114.07158)",315704,0.0,0.0,36.80185,114.07158
101,DA1T0THNX,MR. MANGO LV,MR. MANGO LV @ PREMIUM OUTLET,Portable Unit,875 S GRAND CENTRAL Pkwy,Las Vegas,5,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Re-inspection,5,A,'A' Grade,209.0,"(36.1637878,115.1568164)",315707,0.0,0.0,36.16379,115.15682
102,DAFLIT9PY,GOURMET CHINA,GOURMET CHINA,Restaurant,4375 N Las Vegas Blvd,Las Vegas,3,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,211.0,"(36.2399236,115.0572943)",315710,0.0,0.0,36.23992,115.05729
103,DAVNVYITR,WP TRATTORIA DEL LUPO PREP KITCHEN,WP TRATTORIA DEL LUPO @ MANDALAY BAY,Special Kitchen,3950 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.0937511,115.1770119)",315711,0.0,0.0,36.09375,115.17701
104,DAOWXYG67,BELLAGIO STARBUCKS,BELLAGIO RESORT AND CASINO,Snack Bar,3600 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1125269,115.175947)",315714,0.0,0.0,36.11253,115.17595
105,DASVFZ0WH,MB SEABREEZE CAFE SERVICE BAR,MANDALAY BAY HOTEL & CASINO,Bar / Tavern,3950 S Las Vegas Blvd,Las Vegas,0,A,2020-01-23T00:00:00.000Z,2020-01-23T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0937511,115.1770119)",315715,0.0,0.0,36.09375,115.17701
106,DACQUJMMK,Laos Asia Market Kitchen,Laos Asia Market,Special Kitchen,3050 E Desert Inn Rd -109,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.129903,115.108009)",315716,0.0,0.0,36.1299,115.10801
107,DAIV4JY09,COCOLINI @ CIRCUS CIRCUS,COCOLINI - CIRCUS CIRCUS,Snack Bar,2880 S LAS VEGAS Blvd 1038,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.13727,115.16558)",315717,0.0,0.0,36.13727,115.16558
108,DAMG0DXLD,DENNY'S RESTAURANT #9374  PREP KITCHEN,DENNY'S RESTAURANT #9374,Special Kitchen,100 US 95 Hwy,Searchlight,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(35.46604,114.91986)",315720,0.0,0.0,35.46604,114.91986
109,DAVNNF2QS,PH BUFFET ASIAN STATION,PLANET HOLLYWOOD RESORT AND CASINO,Special Kitchen,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1100629,115.1708909)",315724,0.0,0.0,36.11006,115.17089
110,DA5R4Z2Z4,WYNN SERVICE BAR 2,WYNN HOTEL & CASINO,Bar / Tavern,3131 S Las Vegas Blvd,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1271069,115.1648303)",315727,0.0,0.0,36.12711,115.16483
111,DA9YEJC08,"Stuckey, Evelyn Elem School Kitchen","Stuckey, Evelyn Elementary School",Elementary School Kitchen,4905 Chartan Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2019-11-08T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9877329,115.2576344)",315728,0.0,0.0,35.98773,115.25763
112,DAIQPKWPI,Terrible Herbst Convenience Snack Bar,Terrible Herbst #273,Snack Bar,2000 N Rainbow Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1965722,115.2413746)",315729,0.0,0.0,36.19657,115.24137
113,DAVU0GMCB,"Thiriot, Joseph E Elem School Kitchen","Thiriot, Joseph E Elem School",Elementary School Kitchen,5700 W Harmon Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.108344,115.220171)",315738,0.0,0.0,36.10834,115.22017
114,DAZAXSEI6,PALMS HAUTE PLATES THE ROASTERY BUFFET,Palms Casino Resort,Buffet,4321 W Flamingo Rd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1141275,115.1965118)",315741,0.0,0.0,36.11413,115.19651
115,DACKOSULZ,LAUGHLIN RIVER LODGE DOTTY'S #1 BAR,LAUGHLIN RIVER LODGE DOTTY'S,Bar / Tavern,2700 S CASINO,Laughlin,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2929.0,"(35.1503528,114.5748009)",315745,0.0,0.0,35.15035,114.5748
116,DAIDX5V1C,DEL TACO #1230,DEL TACO #1230,Restaurant,8125 BLUE DIAMOND,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,215.0,"(36.0201811,115.261128)",315748,0.0,0.0,36.02018,115.26113
117,DA1LK2TNH,"Guinn, Kenny Jr High Kitchen","Guinn, Kenny Jr Hi School",Institutional Food Service,4150 S Torrey Pines Dr,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1136639,115.2315792)",315755,0.0,0.0,36.11366,115.23158
118,DAI2HYFRO,PALMS HAUTE PLATES THE GREENERY BUFFET,Palms Casino Resort,Buffet,4321 W Flamingo Rd,Las Vegas,5,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,2954.0,"(36.1141275,115.1965118)",315757,0.0,0.0,36.11413,115.19651
119,DAJC4M4ZP,PALMS HAUTE PLATES CASHIER BAR,Palms Casino Resort,Bar / Tavern,4321 W Flamingo Rd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1141275,115.1965118)",315759,0.0,0.0,36.11413,115.19651
120,DAA0LA6UJ,CAESARS MESA GRILL ROTIS / QUESADILLA,CAESARS PALACE HOTEL & CASINO,Special Kitchen,3570 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1161559,115.1750576)",315760,0.0,0.0,36.11616,115.17506
121,DAI0ZBDV5,Dotty's #138 SNACK BAR,Dotty's #138,Snack Bar,4341 N RANCHO,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2384622,115.2319504)",315761,0.0,0.0,36.23846,115.23195
122,DAOP5VQDN,EL POLLO MOBILE 4 - BBQ,EL POLLO MOBILE,Barbeque,621 N EASTERN Ave A,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1752734,115.1164874)",315764,0.0,0.0,36.17527,115.11649
123,DAXGWAMWM,PH BUFFET DESSERT STATION,PLANET HOLLYWOOD RESORT AND CASINO,Special Kitchen,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1100629,115.1708909)",315766,0.0,0.0,36.11006,115.17089
124,DATIGLKAY,PH BUFFET NORTH / SOUTH SALAD STATION,PLANET HOLLYWOOD RESORT AND CASINO,Buffet,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1100629,115.1708909)",315767,0.0,0.0,36.11006,115.17089
125,DAPW0COQR,LA VILLITA #94 BAR,LA VILLITA,Bar / Tavern,2428 E CHEYENNE Ave,North Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2179984,115.1175808)",315769,0.0,0.0,36.218,115.11758
126,DADMIAIII,DENNY'S RESTAURANT #9374  WAREWASH,DENNY'S RESTAURANT #9374,Special Kitchen,100 US 95 Hwy,Searchlight,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.46604,114.91986)",315770,0.0,0.0,35.46604,114.91986
127,DAEVXT1GV,POPEYE'S LOUISIANA KITCHEN #12229,POPEYE'S LOUISIANA KITCHEN,Restaurant,4950 W FLAMINGO,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1158455,115.2089826)",315773,0.0,0.0,36.11585,115.20898
128,DANNO9C1V,Dotty's #138 BAR,Dotty's #138,Bar / Tavern,4341 N RANCHO,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.2384622,115.2319504)",315774,0.0,0.0,36.23846,115.23195
129,DA0KVSZZW,PALMS HAUTE PLATES SERVICE STATIONS,Palms Casino Resort,Bar / Tavern,4321 W Flamingo Rd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1141275,115.1965118)",315775,0.0,0.0,36.11413,115.19651
130,DAJUMX6BX,Capo's - Bar,Capo's,Bar / Tavern,5675 W Sahara Ave,Las Vegas,6,A,2020-01-22T00:00:00.000Z,2019-09-27T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,209.0,"(36.143855,115.2191452)",315778,0.0,0.0,36.14386,115.21915
131,DAY1C9N0Y,"Thiriot, Joseph E Elem School Kitchen","Thiriot, Joseph E Elem School",Elementary School Kitchen,5700 W Harmon Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2019-10-10T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.108344,115.220171)",315780,0.0,0.0,36.10834,115.22017
132,DAUYYEDNK,HARRAHS FLAVORS BUFFET AMERICAN,HARRAHS LV HOTEL & CASINO,Buffet,3475 S Las Vegas Blvd,Las Vegas,5,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Re-inspection,5,A,'A' Grade,209.0,"(36.1193098,115.1717702)",315781,0.0,0.0,36.11931,115.17177
133,DAUYLOMYE,MOLLY'S FORT APACHE BAR,MOLLY'S FORT APACHE,Bar / Tavern,4970 S FORT APACHE,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.098545,115.2967381)",315783,0.0,0.0,36.09855,115.29674
134,DA8DPHSAG,SUNSET MINI MART SNACK BAR,Sunset Mini Mart,Snack Bar,3160 E Desert Inn Rd 17-19,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2909.0,"(36.12989,115.106191)",315784,0.0,0.0,36.12989,115.10619
135,DAP9NDP7K,Terrible Herbst Convenience Store Deli,Terrible Herbst Convenience Store #245,Snack Bar,10890 W Charleston Blvd,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.1595378,115.3331523)",315791,0.0,0.0,36.15954,115.33315
136,DART3Y0PO,WYNN SERVICE BAR 1,WYNN HOTEL & CASINO,Bar / Tavern,3131 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2928.0,"(36.1271069,115.1648303)",315792,0.0,0.0,36.12711,115.16483
137,DADPTJLOS,PH BUFFET ITALIAN STATION,PLANET HOLLYWOOD RESORT AND CASINO,Special Kitchen,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1100629,115.1708909)",315793,0.0,0.0,36.11006,115.17089
138,DA00FSGQY,Seafood City Supermarket Produce,SEAFOOD CITY SUPERMARKET,Produce Market,3890 S Maryland Pkwy,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1182191,115.1357269)",315794,0.0,0.0,36.11822,115.13573
139,DAKHXO62K,Olive Garden #1014 - Bar,"Olive Garden, The",Bar / Tavern,1545 E Flamingo Rd,Las Vegas,5,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,5,A,'A' Grade,206.0,"(36.1140646,115.1322087)",315799,0.0,0.0,36.11406,115.13221
140,DACRWC3GA,PRESSED JUICERY SNACK BAR,PRESSED JUICERY @ ARIA,Snack Bar,3730 S LAS VEGAS Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1073485,115.1765836)",315800,0.0,0.0,36.10735,115.17658
141,DANDUG9XG,A1 MOBILE CATERING LLC #10,A1 MOBILE CATERING LLC,Food Trucks / Mobile Vendor,439 ROCK QUARRY Way,North Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.22225,115.14718)",315801,0.0,0.0,36.22225,115.14718
142,DA2JPQ9Y9,Palms Haute Plates The Hearth Buffet,Palms Casino Resort,Buffet,4321 W Flamingo Rd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1141275,115.1965118)",315802,0.0,0.0,36.11413,115.19651
143,DAURGNCSU,"JONES BLACKHURST, JAN ES KIT","JONES BLACKHURST, JAN ELEMENTARY SCHOOL",Elementary School Kitchen,11141 S PIONEER Way,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2019-10-18T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9871076,115.2579794)",315805,0.0,0.0,35.98711,115.25798
144,DABFPTZFT,LOS CUCOS MEXICAN CAFE REST,LOS CUCOS MEXICAN CAFE,Restaurant,7315 ARROYO CROSSING Pkwy,Las Vegas,8,A,2020-01-22T00:00:00.000Z,2019-10-03T00:00:00.000Z,Re-inspection,0,A,'A' Grade,2930.0,"(36.0618411,115.2519912)",315808,0.0,0.0,36.06184,115.25199
145,DARHHOH9X,Chapala's Mexican Restaurant - Bar,Chapala's Mexican Restaurant,Bar / Tavern,3331 E Tropicana Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.0996333,115.1038829)",315809,0.0,0.0,36.09963,115.10388
146,DAMR8C8PG,BELLAGIO TOWER ROOM SERVICE SVC BAR,BELLAGIO RESORT AND CASINO,Bar / Tavern,3600 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1125269,115.175947)",315811,0.0,0.0,36.11253,115.17595
147,DADVHM3KC,PH BUFFET SEAFOOD STATION,PLANET HOLLYWOOD RESORT AND CASINO,Special Kitchen,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1100629,115.1708909)",315813,0.0,0.0,36.11006,115.17089
148,DA0PT0QGU,TIMBERS BAR & GRILL BAR,TIMBERS BAR & GRILL,Bar / Tavern,2625 SAINT ROSE Pkwy,Henderson,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.0145313,115.1034408)",315814,0.0,0.0,36.01453,115.10344
149,DAQNYBWWW,PALMS HAUTE PLATES WORLD PAN BUFFET,Palms Casino Resort,Buffet,4321 W Flamingo Rd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1141275,115.1965118)",315819,0.0,0.0,36.11413,115.19651
150,DADX06IWW,FRESH FOOD CATERING LLC,FRESH FOOD CATERING LLC,Food Trucks / Mobile Vendor,439 ROCK QUARRY Way,North Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,2955.0,"(36.22191,115.1461)",315820,0.0,0.0,36.22191,115.1461
151,DAL26L2X6,"Pittman, Vail Elementary School Kitchen","Pittman, Vail Elem School",Elementary School Kitchen,6333 Fargo Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.1793117,115.2308832)",315821,0.0,0.0,36.17931,115.23088
152,DAUBEIIEW,Subway #10238,FIVE RIVERS VENTURE INC,Restaurant,6621 W Cheyenne Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.2179656,115.2404192)",315822,0.0,0.0,36.21797,115.24042
153,DA4CJGSM1,Buck's Tavern,Bucks Tavern,Bar / Tavern,1204 N Nellis Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1817879,115.0618931)",315823,0.0,0.0,36.18179,115.06189
154,DAAUS6R0Z,CAESARS MESA GRILL COLD PANTRY,CAESARS PALACE HOTEL & CASINO,Special Kitchen,3570 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.1161559,115.1750576)",315824,0.0,0.0,36.11616,115.17506
155,DAYVZLLCX,"Stuckey, Evelyn Elem School Kitchen","Stuckey, Evelyn Elementary School",Elementary School Kitchen,4905 Chartan Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9877329,115.2576344)",315825,0.0,0.0,35.98773,115.25763
156,DAL7HRRSB,A1 MOBILE CATERING LLC #17,A1 MOBILE CATERING LLC,Food Trucks / Mobile Vendor,439 ROCK QUARRY Way,North Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Re-inspection,0,A,'A' Grade,,"(36.22225,115.14718)",315826,0.0,0.0,36.22225,115.14718
157,DA2MI2ZU2,DOTTY'S #29,DOTTY'S #29,Bar / Tavern,9605 W Tropicana Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.099626,115.302143)",315828,0.0,0.0,36.09963,115.30214
158,DAGUFOKCH,Mariana's Tortilleria - Produce,Mariana's Tortilleria Market #1,Produce Market,574 N Eastern Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(36.173283,115.1144801)",315829,0.0,0.0,36.17328,115.11448
159,DA004QWKI,PH BUFFET MEXICAN STATION,PLANET HOLLYWOOD RESORT AND CASINO,Special Kitchen,3667 S Las Vegas Blvd,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2930.0,"(36.1100629,115.1708909)",315832,0.0,0.0,36.11006,115.17089
160,DALIFCDEF,FUJISAN FRANCHSING @ SAMS CLUB,FUJISAN FRANCHISING @ SAM'S CLUB,Restaurant,7100 ARROYO CROSSING Pkwy,Las Vegas,3,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,3,A,'A' Grade,212.0,"(36.065083,115.2461227)",315833,0.0,0.0,36.06508,115.24612
161,DAUHXMZFV,Green Valley #47 - Piccadilly Piz,Green Valley Grocery #47,Snack Bar,6525 W Sahara Ave,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,2929.0,"(36.1442537,115.2334902)",315836,0.0,0.0,36.14425,115.23349
162,DAUI80VWG,"JONES BLACKHURST, JAN ES KIT","JONES BLACKHURST, JAN ELEMENTARY SCHOOL",Elementary School Kitchen,11141 S PIONEER Way,Las Vegas,0,A,2020-01-22T00:00:00.000Z,2020-01-22T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9871076,115.2579794)",315837,0.0,0.0,35.98711,115.25798
163,DAMAQKRST,Taco Bell #31881,Taco Bell #31881,Restaurant,11051 S Eastern Ave,Henderson,0,A,2020-01-21T00:00:00.000Z,2020-01-21T00:00:00.000Z,Routine Inspection,0,A,'A' Grade,,"(35.9913427,115.1015736)",315839,0.0,0.0,35.99134,115.10157
